dish,tier,restaurant,city,state,item_name,price_rm_original,source,collected
teh_tarik,panas,MC Corner (Sec 14),Petaling Jaya,Selangor,Teh Tarik Panas,4.30,foodpanda.my/restaurant/w81l,2026-08-16
teh_tarik,panas,Restoran Jaya (Petaling Jaya),Petaling Jaya,Selangor,Teh Tarik Hot,2.00,foodpanda.my/restaurant/q0vn,2026-08-16
teh_tarik,panas,Alisha Maju,Subang Jaya,Selangor,Teh Tarik,3.00,foodpanda.my/restaurant/r99h,2026-08-16
teh_tarik,panas,Restoran Al Shaik Nasi Kandar (Klang),Klang,Selangor,Teh Tarik,3.40,foodpanda.my/restaurant/ttvu,2026-08-16
teh_tarik,panas,Nasi Kandar Jabbar,Klang,Selangor,Teh Tarik,2.40,foodpanda.my/restaurant/w6j8,2026-08-16
teh_tarik,panas,Restoran Al Sarifa,Kajang,Selangor,TEH TARIK,3.50,foodpanda.my/restaurant/p0ew,2026-08-16
teh_tarik,panas,ZAT CORNER,Puchong,Selangor,Teh Tarik,2.70,foodpanda.my/restaurant/wbzf,2026-08-16
teh_tarik,panas,Saddam Nasi Kandar (Alam Suria),Bandar Puncak Alam,Selangor,Teh Tarik,3.50,foodpanda.my/restaurant/fabo,2026-08-16
mee_goreng,mamak,RESTORAN HARIS,Shah Alam,Selangor,Mee Goreng Biasa,6.50,foodpanda.my/restaurant/gk4r,2026-08-16
mee_goreng,mamak,Restoran Nasi Kandar Kaif,Shah Alam,Selangor,Mee Goreng,8.20,foodpanda.my/restaurant/h3yi,2026-08-16
mee_goreng,mamak,MC Corner (Sec 14),Petaling Jaya,Selangor,Mee Goreng,9.90,foodpanda.my/restaurant/w81l,2026-08-16
mee_goreng,mamak,Alisha Maju,Subang Jaya,Selangor,Mee Goreng Mamak,7.00,foodpanda.my/restaurant/r99h,2026-08-16
mee_goreng,mamak,Restoran Al Shaik Nasi Kandar (Klang),Klang,Selangor,Mee Goreng Mamak,8.80,foodpanda.my/restaurant/ttvu,2026-08-16
mee_goreng,mamak,Nasi Kandar Jabbar,Klang,Selangor,Mee Goreng Biasa,6.80,foodpanda.my/restaurant/w6j8,2026-08-16
mee_goreng,mamak,Restoran Jamek,Cyberjaya,Selangor,Mee Goreng Mamak,7.50,foodpanda.my/restaurant/n2fr,2026-08-16
mee_goreng,mamak,Restoran Al Sarifa,Kajang,Selangor,MEE GORENG BIASA,8.60,foodpanda.my/restaurant/p0ew,2026-08-16
mee_goreng,mamak,Restoran Nasi Kandar Ar Belanga,Puchong,Selangor,Mee Goreng Mamak Biasa,6.50,foodpanda.my/restaurant/s9wr,2026-08-16
mee_goreng,mamak,Restoran Ayza's (Bangi Sek 15),Bandar Baru Bangi,Selangor,Mee Goreng Mamak,9.90,foodpanda.my/restaurant/r5cb,2026-08-16
roti_canai,kosong,Restoran Mat Binjai,Kuala Terengganu,Terengganu,Roti Kosong,1.80,foodpanda.my/restaurant/o9eb,2026-08-16
roti_canai,kosong,Warung Roti Canai Adik Mat,Kuala Terengganu,Terengganu,Roti Kosong,2.00,foodpanda.my/restaurant/yohy,2026-08-16
roti_canai,kosong,Roti Canai Dillah Manir,Kuala Terengganu,Terengganu,Roti Kosong,2.20,foodpanda.my/restaurant/mkbw,2026-08-16
roti_canai,kosong,Warung Kopi Al-Fateh (Roti Canai Usop) Seberang Takir,Kuala Nerus,Terengganu,Roti Canai Kosong,3.20,foodpanda.my/restaurant/ktik,2026-08-16
roti_canai,kosong,Restoran Sharbudin,Dungun,Terengganu,Roti Canai Kosong,2.50,foodpanda.my/restaurant/a4eu,2026-08-16
roti_canai,kosong,Warung Mat Roti Payang,Dungun,Terengganu,Roti Canai Kosong,2.20,foodpanda.my/restaurant/cljb,2026-08-16
roti_canai,kosong,Ombak Rasa (Kampung Sura Tengah),Dungun,Terengganu,Roti Canai Kosong,2.00,foodpanda.my/restaurant/dm8v,2026-08-16
roti_canai,kosong,GELIGA KOPITIAM,Chukai,Terengganu,Roti Kosong,2.50,foodpanda.my/restaurant/bbep,2026-08-16
roti_canai,kosong,Cerok Dapo Corner,Chukai,Terengganu,Roti Canai Kosong,3.00,foodpanda.my/restaurant/je3k,2026-08-16
roti_canai,kosong,MAKANAN PAGI,Besut,Terengganu,Roti canai kosong,2.30,foodpanda.my/restaurant/iy37,2026-08-16
teh_tarik,panas,Satay Pok Ali Pantai Timur,Kuala Terengganu,Terengganu,TEH TARIK PANAS,2.80,foodpanda.my/restaurant/mvl1,2026-08-16
teh_tarik,panas,Norrul Cafe,Kuala Nerus,Terengganu,Teh Tarik Panas,2.50,foodpanda.my/restaurant/wi0h,2026-08-16
teh_tarik,panas,The Payek Cafe (Gong Badak),Kuala Nerus,Terengganu,Teh Tarik,3.60,foodpanda.my/restaurant/o6qn,2026-08-16
teh_tarik,panas,RESTORAN M.RAZALI ABDULLAH,Chukai,Terengganu,Teh Tarik Panas,2.90,foodpanda.my/restaurant/ugun,2026-08-16
teh_tarik,panas,Nasi Kandar Utara (Kemaman),Chukai,Terengganu,Teh Tarik (Panas),2.90,foodpanda.my/restaurant/d3aa,2026-08-16
teh_tarik,panas,Warung Saida,Chukai,Terengganu,Teh Tarik Panas,2.90,foodpanda.my/restaurant/k4pu,2026-08-16
teh_tarik,panas,Galley Kemaman (Chukai),Chukai,Terengganu,Teh Tarik,4.40,foodpanda.my/restaurant/t74j,2026-08-16
teh_tarik,panas,Amin Roti Canai (Besut),Jerteh,Terengganu,Teh Tarik Panas,2.90,foodpanda.my/restaurant/tkta,2026-08-16
teh_tarik,panas,Warung Roti Canai Dalam Taman Pokde (Taman Safiah Murni),Marang,Terengganu,Tea tarik,2.80,foodpanda.my/restaurant/dp4p,2026-08-16
teh_tarik,panas,Restoran Ayuseri (Kampung Cacar Baru),Dungun,Terengganu,Teh Tarik (Panas),4.50,foodpanda.my/restaurant/z2q3,2026-08-16
mee_goreng,mamak,WARUNG USOP MEE LEGEND,Kuala Terengganu,Terengganu,Mee Goreng,7.00,foodpanda.my/restaurant/dhlz,2026-08-16
mee_goreng,mamak,WARUNG MEK ARAA,Kuala Terengganu,Terengganu,Mee Goreng Mamak,10.80,foodpanda.my/restaurant/w613,2026-08-16
mee_goreng,mamak,WARONG PADANG AIR,Kuala Nerus,Terengganu,Mee Goreng Biasa,10.00,foodpanda.my/restaurant/f8s9,2026-08-16
mee_goreng,mamak,Norrul Cafe,Kuala Nerus,Terengganu,Mee Goreng,11.00,foodpanda.my/restaurant/wi0h,2026-08-16
mee_goreng,mamak,Restoran Sharbudin,Dungun,Terengganu,Mee Goreng Mamak,9.90,foodpanda.my/restaurant/a4eu,2026-08-16
mee_goreng,mamak,Ziana kedai makan batu 6,Dungun,Terengganu,Mee Goreng Biasa,10.00,foodpanda.my/restaurant/j1pf,2026-08-16
mee_goreng,mamak,Alongs Corner,Paka,Terengganu,Mee Goreng Biasa,7.70,foodpanda.my/restaurant/ovg2,2026-08-16
mee_goreng,mamak,Restoran Arena (Besut),Jerteh,Terengganu,Mee Goreng Mamak,10.80,foodpanda.my/restaurant/i7yr,2026-08-16
mee_goreng,mamak,Galley Kemaman (Chukai),Chukai,Terengganu,Mee Goreng,13.00,foodpanda.my/restaurant/t74j,2026-08-16
mee_goreng,mamak,Warung Roti Canai Dalam Taman Pokde (Taman Safiah Murni),Marang,Terengganu,Mee Goreng Mamak,9.40,foodpanda.my/restaurant/dp4p,2026-08-16
