dish,tier,restaurant,city,state,item_name,price_rm_original,source,collected
nasi_lemak,biasa,Nasi Lemak Kanda,Kuala Lumpur,Kuala Lumpur,Nasi Lemak Biasa,3.90,foodpanda.my/restaurant/svf8,2026-08-11
nasi_lemak,ayam,Nasi Lemak Kanda,Kuala Lumpur,Kuala Lumpur,Nasi Lemak Ayam Berempah,11.50,foodpanda.my/restaurant/svf8,2026-08-11
nasi_lemak,ayam,Nasi Lemak Buluh,Kuala Lumpur,Kuala Lumpur,Set B Ayam Goreng,17.50,foodpanda.my/restaurant/dkbi,2026-08-11
nasi_lemak,other,Nasi Lemak Buluh,Kuala Lumpur,Kuala Lumpur,Set E Sambal Telur,11.50,foodpanda.my/restaurant/dkbi,2026-08-11
ayam_gepuk,set,Restoran Ayam Gepuk Pak Gendut,Kuala Lumpur,Kuala Lumpur,Set A Jogja Original,20.00,foodpanda.my/restaurant/cyud,2026-08-11
nasi_lemak,ayam,Nasi Lemak Ayam Dara,Shah Alam,Selangor,Nasi Lemak Ayam Crispy,12.90,foodpanda.my/restaurant/yvia,2026-08-11
nasi_lemak,ayam,Nasi Lemak Pak Ayub,Shah Alam,Selangor,Nasi Lemak + Ayam Goreng,11.90,foodpanda.my/restaurant/v0wx,2026-08-11
nasi_lemak,ayam,Ali Nasi Lemak (PJ),Petaling Jaya,Selangor,Nasi Lemak Ayam Goreng,15.87,foodpanda.my/restaurant/gahm,2026-08-11
nasi_lemak,ayam,Ai Nasi Lemak Ayam Berempah,Petaling Jaya,Selangor,Nasi Lemak Ayam Berempah,11.50,foodpanda.my/restaurant/n4qr,2026-08-11
nasi_lemak,ayam,YK Lemak (Paramount),Petaling Jaya,Selangor,Curry Chicken Nasi Lemak,16.90,foodpanda.my/restaurant/vmr8,2026-08-11
nasi_lemak,ayam,Nasi Lemak Ali (Seksyen 17),Shah Alam,Selangor,Nasi Lemak Ayam Goreng,17.00,foodpanda.my/restaurant/le4m,2026-08-11
nasi_lemak,ayam,Oh My Nasi Lemak (Jaya One),Petaling Jaya,Selangor,Nasi Lemak Masak Ayam Kicap,19.90,foodpanda.my/restaurant/x667,2026-08-11
nasi_lemak,ayam,Nasi Lemak Intan Payung,Shah Alam,Selangor,NL Berlauk Ayam Goreng Berempah,7.70,foodpanda.my/restaurant/rpsj,2026-08-11
ayam_gepuk,set,Ole Ayam Gepuk,Shah Alam,Selangor,Set A (nasi ayam kubis timun),18.00,foodpanda.my/restaurant/pgu1,2026-08-11
ayam_gepuk,set,Ayam Gepuk SSS,Shah Alam,Selangor,Set Ayam A,19.44,foodpanda.my/ms/restaurant/f4yd,2026-08-11
ayam_gepuk,set,Ayam Gepuk Artisan (Seksyen 13),Shah Alam,Selangor,Klasik Value Meal Set A,16.50,foodpanda.my/restaurant/am7p,2026-08-11
ayam_gepuk,set,Ayam Gepuk Panazz,Shah Alam,Selangor,Ayam Gepuk Set A,18.90,foodpanda.my/restaurant/pu0u,2026-08-11
nasi_lemak,ayam,Penang Famous Nasi Lemak,George Town,Penang,A2 NL Chicken Ikan Bilis Egg,17.60,foodpanda.my/restaurant/b8e4,2026-08-11
nasi_lemak,ayam,Foo House Pandan Nasi Lemak,George Town,Penang,Fried Chicken Nasi Lemak,17.00,foodpanda.my/restaurant/jdei,2026-08-11
nasi_lemak,ayam,Nasi Lemak Ayam Berempah,George Town,Penang,NL Pandan Ayam Berempah,16.90,foodpanda.my/ms/restaurant/xkyg,2026-08-11
nasi_lemak,ayam,Spice & Spicy Nasi Lemak,George Town,Penang,Fried Chicken NL,21.30,foodpanda.my/restaurant/rxj2,2026-08-11
nasi_lemak,ayam,Nasi Lemak Liverpool Cafe,George Town,Penang,Nasi Lemak Ayam,11.00,foodpanda.my/restaurant/o2ei,2026-08-11
ayam_gepuk,set,Ayam Gepuk Madura Asli Indonesia,George Town,Penang,Set A Level 2,22.90,foodpanda.my/restaurant/qbx4,2026-08-11
ayam_gepuk,set,Ayam Gepuk Original,Bayan Lepas,Penang,Set A,14.50,foodpanda.my/restaurant/ssr4,2026-08-11
nasi_lemak,ayam,NL Nasi Kukus Ayam Dara Berempah,Johor Bahru,Johor,NL Ayam Berempah,17.00,foodpanda.my/restaurant/ma5j,2026-08-11
nasi_lemak,ayam,Nasi Lemak Kura,Johor Bahru,Johor,NL Kukus Single Ayam Goreng Berempah,16.90,foodpanda.my/restaurant/bxse,2026-08-11
nasi_lemak,ayam,Nasi Lemak CIQ,Johor Bahru,Johor,NL Ayam Goreng,9.60,foodpanda.my/restaurant/r0x0,2026-08-11
nasi_lemak,ayam,Nasi Lemak Dora,Johor Bahru,Johor,NL Ayam Crispy,13.90,foodpanda.my/restaurant/nu6n,2026-08-11
ayam_gepuk,set,Ayam Gepuk Papa Jon JB,Johor Bahru,Johor,Ayam Ori Gepuk Set A,16.00,foodpanda.my/restaurant/sa0w,2026-08-11
ayam_gepuk,set,Ayam Gepuk Dapoq Campoq,Johor Bahru,Johor,Nasi Ayam Gepuk Madani,12.90,foodpanda.my/restaurant/su3u,2026-08-11
ayam_gepuk,set,Ayam Gepuk Dapor Gobok,Johor Bahru,Johor,Ayam Gepok Bajet,14.00,foodpanda.my/restaurant/i86x,2026-08-11
ayam_gepuk,set,Ayam Gepuk Pak Gembus (Nong Chik),Johor Bahru,Johor,Tak Kisah Set,19.90,foodpanda.my/restaurant/ha5r,2026-08-11
ayam_gepuk,set,Ayam Gepuk Top Global (Larkin),Johor Bahru,Johor,Set A,18.00,foodpanda.my/restaurant/ejc5,2026-08-11
nasi_lemak,ayam,Fei Fei Pandan Nasi Lemak,Ipoh,Perak,NL Pandan Ayam Goreng Kunyit,17.00,foodpanda.my/restaurant/psbv,2026-08-11
nasi_lemak,ayam,Tg Nasi Lemak Berlauk,Ipoh,Perak,NL Ayam Berempah,11.00,foodpanda.my/restaurant/e9mz,2026-08-11
ayam_gepuk,set,Ayam Gepuk Top Global (Ipoh),Ipoh,Perak,Set A,18.00,foodpanda.my/restaurant/pa1z,2026-08-11
ayam_gepuk,set,Ayam Gepuk Melepuk,Ipoh,Perak,Ayam Gepuk set,13.00,foodpanda.my/restaurant/tkz5,2026-08-11
ayam_gepuk,set,Ayam Gepuk Pak Gembus (Ipoh),Ipoh,Perak,Tak Kisah Set,19.90,foodpanda.my/restaurant/s63d,2026-08-11
nasi_lemak,ayam,Nasi Lemak Kak Mah,Kok Lanas,Kelantan,NL Ayam Crispy,7.20,foodpanda.my/restaurant/cvxo,2026-08-11
nasi_lemak,ayam,Nasi Lemak International,Kota Bharu,Kelantan,NL Ayam Berempah,9.30,foodpanda.my/restaurant/q2tm,2026-08-11
nasi_lemak,ayam,Nasi Lemak Dusun Muda,Kota Bharu,Kelantan,Nasi Lemak Ayam,9.90,foodpanda.my/restaurant/p7dl,2026-08-11
nasi_lemak,ayam,Ajihs Nasi Lemak & Thai Food,Kota Bharu,Kelantan,Nasi Lemak Ayam,11.84,foodpanda.my/restaurant/lllx,2026-08-11
ayam_gepuk,set,Ayam Gepuk Top Global (KB),Kota Bharu,Kelantan,Set A,18.00,foodpanda.my/restaurant/vpzw,2026-08-11
ayam_gepuk,set,Ayam Gepuk Papa Jon (KB),Kota Bharu,Kelantan,Ayam Original Gepuk Set A,19.75,foodpanda.my/restaurant/xksz,2026-08-11
nasi_lemak,ayam,Nasi Lemak Haji Ali,Alor Setar,Kedah,Nasi Ayam Goreng Haji Ali,12.30,foodpanda.my/restaurant/g9lb,2026-08-11
ayam_gepuk,set,Ayam Gepuk Sultan,Alor Setar,Kedah,Ayam Gepuk Set A,17.50,foodpanda.my/ms/restaurant/wn2c,2026-08-11
ayam_gepuk,set,Ayam Gepuk Pak Raden (Jln Putra),Alor Setar,Kedah,Nasi Ayam Gepuk Pak Raden,21.30,foodpanda.my/ms/restaurant/qcp9,2026-08-11
ayam_gepuk,set,Ayam Gepuk SSS (KT),Kuala Terengganu,Terengganu,Set C Isi Goreng,16.80,foodpanda.my/ms/restaurant/rws4,2026-08-11
ayam_gepuk,set,Ayam Gepuk Pak Gembus (KT),Kuala Terengganu,Terengganu,Tak Kisah Set,19.90,foodpanda.my/ms/restaurant/qak8,2026-08-11
nasi_lemak,ayam,Nasi Lemak Dah Sunik,Kuala Terengganu,Terengganu,Nasi Lemak Ayam,14.35,foodpanda.my/restaurant/bmyg,2026-08-11
ayam_gepuk,set,Ayam Gepuk Top Global (Kuantan),Kuantan,Pahang,Set A,18.00,foodpanda.my/restaurant/ry81,2026-08-11
ayam_gepuk,set,Ayam Gepuk Ori (Tun Ismail),Kuantan,Pahang,Set B Nasi Ayam Gepuk Ori,18.90,foodpanda.my/restaurant/v7xo,2026-08-11
nasi_lemak,ayam,Nasi Lemak Place,Kuantan,Pahang,NL Ayam Goreng Berempah,10.00,foodpanda.my/restaurant/p2ho,2026-08-11
nasi_lemak,ayam,Warung NL Kuarters JKR,Seremban,Negeri Sembilan,Nasi Lemak Ayam Goreng,12.00,foodpanda.my/restaurant/xgrv,2026-08-11
ayam_gepuk,set,Ayam Gepuk Artisan (Senawang),Seremban,Negeri Sembilan,Klasik Set A,18.90,foodpanda.my/restaurant/ewp6,2026-08-11
ayam_gepuk,set,Ayam Gepuk Top Global (Seremban),Seremban,Negeri Sembilan,Set A,18.00,foodpanda.my/restaurant/o74p,2026-08-11
ayam_gepuk,set,Ayam Gepuk OG,Seremban,Negeri Sembilan,Ayam Gepuk Set A,13.90,foodpanda.my/restaurant/ri4k,2026-08-11
ayam_gepuk,set,Ayam Gepuk Papa Jon (Alamesra),Kota Kinabalu,Sabah,Ayam Original Gepuk Set A,19.75,foodpanda.my/restaurant/faoc,2026-08-11
ayam_gepuk,set,Ayam Gepuk AG (Karamunsing),Kota Kinabalu,Sabah,Set Ayam A,17.90,foodpanda.my/restaurant/rxpy,2026-08-11
nasi_lemak,ayam,RK Nasi Lemak,Kuching,Sarawak,R12 NL Ayam Goreng,16.80,foodpanda.my/restaurant/kug4,2026-08-11
nasi_lemak,ayam,Nasi Lemak Corner 33,Kuching,Sarawak,NL Ayam Goreng,10.00,foodpanda.my/restaurant/ygtz,2026-08-11
ayam_gepuk,set,Gepuk Street by Emmabella,Kuching,Sarawak,Nasi Ayam Gepok,23.00,foodpanda.my/restaurant/ulw1,2026-08-11
nasi_lemak,ayam,Nasi Lemak Cyber,Kota Kinabalu,Sabah,NL Ayam Goreng,14.30,foodpanda.my/restaurant/hk4r,2026-08-11
nasi_lemak,ayam,NL Opah vs Raja Ayam Penyet,Kota Kinabalu,Sabah,NL Ayam Berempah,14.80,foodpanda.my/restaurant/y8xx,2026-08-11
ayam_gepuk,set,Ayam Gepuk Pak Antok,Melaka,Melaka,Set A,20.90,foodpanda.my/restaurant/bd2u,2026-08-11
ayam_gepuk,set,Ayam Gepuk Papa Jon Melaka,Melaka,Melaka,Ayam Gepuk Ori Set A,15.80,foodpanda.my/ms/restaurant/ax8y,2026-08-11
nasi_lemak,ayam,Nasi Lemak Jelatek,Kuala Lumpur,Kuala Lumpur,NL Ayam Goreng,11.00,foodpanda.my/restaurant/yed9,2026-08-11
nasi_lemak,ayam,NL Saleha (Sri Rampai),Kuala Lumpur,Kuala Lumpur,NL Ayam Goreng Quarter,17.50,foodpanda.my/restaurant/m9sa,2026-08-11
nasi_lemak,ayam,Nasi Lemak Humairah,Kuala Lumpur,Kuala Lumpur,NL Ayam Sambal,8.00,foodpanda.my/restaurant/tsrc,2026-08-11
nasi_lemak,ayam,Nasi Lemak Kak Ayu,Kuala Lumpur,Kuala Lumpur,NL Ayam Goreng Tepung,10.00,foodpanda.my/restaurant/sr4w,2026-08-11
nasi_lemak,ayam,NL Panas Daun Pisang,Kuala Lumpur,Kuala Lumpur,NL Ayam Goreng,15.50,foodpanda.my/restaurant/bnqs,2026-08-11
nasi_lemak,ayam,Nasi Lemak Mata Biru,Setapak,Kuala Lumpur,NLMB Ayam Ketok Jingkrak,17.80,foodpanda.my/restaurant/njkq,2026-08-11
ayam_gepuk,set,Ayam Gepuk LEPAKING,Kuala Lumpur,Kuala Lumpur,Set A Ayam Mas Bumbu,16.90,foodpanda.my/restaurant/xcan,2026-08-11
ayam_gepuk,set,Ayam Gepuk Hut (KLCC),Kuala Lumpur,Kuala Lumpur,G01 Nasi Ayam Gepuk,20.90,foodpanda.my/restaurant/ajd4,2026-08-11
ayam_gepuk,set,Ayam Gepuk Kriuk (Setiawangsa),Kuala Lumpur,Kuala Lumpur,Set A,18.00,foodpanda.my/restaurant/tm85,2026-08-11
ayam_gepuk,set,Ayam Gepuk (Cheras),Kuala Lumpur,Kuala Lumpur,Ala Carte Set Classic,16.70,foodpanda.my/restaurant/kdun,2026-08-11
ayam_gepuk,set,Ayam Gepuk Pak Gembus (Foodtruck),Kuala Lumpur,Kuala Lumpur,Tak Kisah Set,19.90,foodpanda.my/restaurant/l5jw,2026-08-11
nasi_lemak,ayam,NL Berlauk Ketagih,Melaka,Melaka,NL Ayam Rendang,8.10,foodpanda.my/restaurant/uis2,2026-08-11
nasi_lemak,ayam,Nasi Lemak Mak Ucuk 2,Melaka,Melaka,NL Ayam Goreng,9.00,foodpanda.my/restaurant/omjp,2026-08-11
nasi_lemak,ayam,NL Kak Mas (Pantai Klebang),Melaka,Melaka,NL Ayam Berempah,11.60,foodpanda.my/restaurant/a2mz,2026-08-11
nasi_lemak,ayam,Gerai Nasi Lemak Wak Diri,Kangar,Perlis,NL Ayam Krispi,10.30,foodpanda.my/restaurant/mzic,2026-08-11
ayam_gepuk,set,Ayam Gepuk Pak Raden (Kangar),Kangar,Perlis,Nasi Ayam Gepuk Pak Raden,19.30,foodpanda.my/ms/restaurant/d7om,2026-08-11
ayam_gepuk,set,Ayam Gepuk AG (Kangar Jaya),Kangar,Perlis,Set Ayam A,17.90,foodpanda.my/restaurant/i7u3,2026-08-11
ayam_gepuk,set,Ayam Gepuk Top Global (Kangar),Kangar,Perlis,Set A,18.00,foodpanda.my/ms/restaurant/unrh,2026-08-11
ayam_gepuk,set,Ayam Gepuk Top Global (Putrajaya),Putrajaya,Putrajaya,Set A,18.00,foodpanda.my/restaurant/pg3j,2026-08-11
ayam_gepuk,set,Ayam Gepuk Pak Gembus (Ayer 8),Putrajaya,Putrajaya,Tak Kisah Set,19.90,foodpanda.my/restaurant/d47n,2026-08-11
nasi_lemak,ayam,NL Royale Kedah (Putrajaya),Putrajaya,Putrajaya,Set Basic Ayam Goreng,13.50,foodpanda.my/restaurant/l2yj,2026-08-11
nasi_lemak,ayam,Nasilemak 3 Rasa,Putrajaya,Putrajaya,NL Ayam Goreng,9.20,foodpanda.my/restaurant/j1r5,2026-08-11
nasi_lemak,ayam,NL Masjid Rafeah Taman Uda,Alor Setar,Kedah,NL Ayam Goyeng,7.50,foodpanda.my/restaurant/ihhm,2026-08-11
nasi_lemak,ayam,NL Royale Original 1967,Kota Setar,Kedah,Nasi Lemak Ayam,9.60,foodpanda.my/restaurant/q1xp,2026-08-11
nasi_lemak,ayam,Nasi Lemak Donia,Kuala Terengganu,Terengganu,Nasi Lemak Ayam,10.10,foodpanda.my/restaurant/n7z0,2026-08-11
nasi_lemak,ayam,NL Mek Sha Kitchen,Kuala Terengganu,Terengganu,Nasi Lemak Ayam,7.40,foodpanda.my/restaurant/xntx,2026-08-11
nasi_lemak,ayam,Nasi Lemak Malam (Jelebu),Seremban,Negeri Sembilan,NL Ayam Goreng Berempah,13.40,foodpanda.my/ms/restaurant/ea5a,2026-08-11
nasi_lemak,ayam,NL Kambing Mengamuk,Kuantan,Pahang,NL Ayam Crispy,10.00,foodpanda.my/ms/restaurant/p06y,2026-08-11
nasi_lemak,ayam,Warung Che Pa,Kuantan,Pahang,Nasi Lemak Ayam,7.99,foodpanda.my/ms/restaurant/vbcg,2026-08-11
nasi_lemak,ayam,Botak Nasi Lemak,Subang Jaya,Selangor,NL Ayam Goreng,15.50,foodpanda.my/restaurant/n3m0,2026-08-12
nasi_lemak,ayam,Nasi Lemak Limoka,Subang Jaya,Selangor,NL Kukus Ayam Merah,18.90,foodpanda.my/restaurant/w24k,2026-08-12
nasi_lemak,ayam,Nasi Lemak Bunjut,Subang Jaya,Selangor,Nasi Lemak Ayam,7.20,foodpanda.my/restaurant/lo8d,2026-08-12
nasi_lemak,ayam,NL Ayam Goreng Crunchy (Cheras),Kuala Lumpur,Kuala Lumpur,NL Ayam Goreng,10.50,foodpanda.my/restaurant/rkam,2026-08-12
nasi_lemak,ayam,Nona Nasi Lemak (Bukit Cheras),Kuala Lumpur,Kuala Lumpur,NL Ayam Goreng Berempah,13.00,foodpanda.my/ms/restaurant/gt9e,2026-08-12
ayam_gepuk,set,Ayam Gepuk Artisan (Subang Bestari),Shah Alam,Selangor,Ayam Gepuk Crispy Set A,15.10,foodpanda.my/ms/restaurant/d96l,2026-08-12
ayam_gepuk,set,Ayam Gepuk Top Global (Subang Impian),Shah Alam,Selangor,Set A,19.08,foodpanda.my/ms/restaurant/m6p2,2026-08-12
ayam_gepuk,set,Ayam Gepuk Yeop,Subang Jaya,Selangor,Yeop Set A,14.90,foodpanda.my/ms/restaurant/hzzq,2026-08-12
ayam_gepuk,set,Ayam Gepuk Ganas,Shah Alam,Selangor,Set A,17.60,foodpanda.my/ms/restaurant/adhe,2026-08-12
ayam_gepuk,set,Ayam Gepuk Top Global (TTDI),Petaling Jaya,Selangor,Set A,18.00,foodpanda.my/restaurant/mvqd,2026-08-12
ayam_gepuk,set,Ayam Gepuk Pak Gendut (Dsara Perdana),Petaling Jaya,Selangor,Set A Asyik,15.90,foodpanda.my/restaurant/c048,2026-08-12
ayam_gepuk,set,Ayam Gepuk Tok Mat (Wangsa Maju),Kuala Lumpur,Kuala Lumpur,Tok Mat Ala Carte A,17.70,foodpanda.my/ms/restaurant/nact,2026-08-12
ayam_gepuk,set,Ayam Gepuk Pak Gembus (Bangsar),Kuala Lumpur,Kuala Lumpur,Tak Kisah Set,19.90,foodpanda.my/restaurant/omvt,2026-08-12
ayam_gepuk,set,Ayam Gepuk Semboyan (Sentul),Kuala Lumpur,Kuala Lumpur,Combo Set A,10.90,foodpanda.my/ms/restaurant/ri7m,2026-08-12
ayam_gepuk,set,Ayam Gepuk 2BK (Sentul),Kuala Lumpur,Kuala Lumpur,Ayam Gepuk Kubis Goreng,19.90,foodpanda.my/ms/restaurant/pwul,2026-08-12
ayam_gepuk,set,Ayam Gepuk Macet (Setapak),Kuala Lumpur,Kuala Lumpur,Ayam Gepuk Set A,17.00,foodpanda.my/ms/restaurant/c2nn,2026-08-12
ayam_gepuk,set,Ayam Gepuk Tradisional (Sentul),Kuala Lumpur,Kuala Lumpur,Set A,18.60,foodpanda.my/ms/restaurant/seob,2026-08-12
nasi_lemak,ayam,NL Ayam Berempah (Bayan Lepas),Bayan Lepas,Penang,Set NL Ayam Seketul,13.90,foodpanda.my/ms/restaurant/sfw4,2026-08-12
nasi_lemak,ayam,Nasi Lemak Merdeka,Bukit Mertajam,Penang,NL Kukus Ayam Goreng Berempah,10.20,foodpanda.my/restaurant/zd5s,2026-08-12
nasi_lemak,ayam,Uncle Sam Nasi Lemak,Bukit Mertajam,Penang,Chicken Nasi Lemak,11.80,foodpanda.my/restaurant/pc7t,2026-08-12
nasi_lemak,ayam,Nasi Lemak Teacher,Bukit Mertajam,Penang,NL Ayam Goreng Berempah,14.30,foodpanda.my/ms/restaurant/v6tc,2026-08-12
nasi_lemak,ayam,Restoran Nasi Lemak (Skudai),Skudai,Johor,NL Ayam Goreng,8.70,foodpanda.my/restaurant/kpwl,2026-08-12
nasi_lemak,ayam,Nasi Lemak 4 Pagi,Skudai,Johor,NL with Ayam Goreng,13.00,foodpanda.my/restaurant/n1u1,2026-08-12
nasi_lemak,ayam,23 Melaka NL (PJ988),Johor Bahru,Johor,NL Ayam Goreng,14.80,foodpanda.my/restaurant/lf6v,2026-08-12
nasi_lemak,ayam,23 Melaka NL (Wang Shun),Bukit Indah,Johor,NL Ayam Goreng,14.80,foodpanda.my/restaurant/e5t9,2026-08-12
nasi_lemak,ayam,Nasi Kukus Nonie,Skudai,Johor,NL Ayam Quarter,13.90,foodpanda.my/restaurant/msxe,2026-08-12
nasi_lemak,ayam,Nasi Lemak Ayam (UTM),Skudai,Johor,Nasi Lemak Ayam,9.00,foodpanda.my/restaurant/cupp,2026-08-12
nasi_lemak,ayam,NL 2 Pagi D'Tepeng,Taiping,Perak,NL Ayam Goreng Berempah,10.00,foodpanda.my/restaurant/f0vu,2026-08-12
nasi_lemak,ayam,NL Warung Cik Mah @ Pak Dollah,Ipoh,Perak,NL Ayam Goreng,11.90,foodpanda.my/restaurant/ez63,2026-08-12
nasi_lemak,ayam,Warung Dapur Mak,Ipoh,Perak,NL Ayam Goreng,14.00,foodpanda.my/restaurant/lfwd,2026-08-12
nasi_lemak,ayam,NL dan Satay Pondok,Teluk Intan,Perak,NL Basmathi Ayam Goreng Berempah,9.50,foodpanda.my/ms/restaurant/jshw,2026-08-12
nasi_lemak,ayam,Nasi Lemak NYIRU,Sitiawan,Perak,NL Ayam Crispy,10.50,foodpanda.my/ms/restaurant/twx2,2026-08-12
nasi_lemak,ayam,NL Yoep Teluk Intan,Teluk Intan,Perak,NL Ayam Goreng,11.50,foodpanda.my/restaurant/f92v,2026-08-12
nasi_lemak,ayam,Uda Nasi Lemak Station,Teluk Intan,Perak,NL + Ayam Goreng Crispy,9.50,foodpanda.my/restaurant/qxwm,2026-08-12
nasi_lemak,ayam,Chacha Nasi Lemak & Tongsui,George Town,Penang,NL Goreng Special Ayam,20.40,foodpanda.my/ms/restaurant/rrxl,2026-08-12
nasi_lemak,ayam,NL Berlauk Klebang,Ipoh,Perak,NL Ayam Goreng Berempah,14.30,foodpanda.my/restaurant/q7tb,2026-08-12
nasi_lemak,ayam,NL Malam Resipi Orang Lama,Sungai Petani,Kedah,NL Ayam Goreng,7.50,foodpanda.my/restaurant/xp84,2026-08-12
nasi_lemak,ayam,AMB Nasi Lemak,Pasir Puteh,Kelantan,Nasi Lemak Ayam,11.48,foodpanda.my/ms/restaurant/z1pe,2026-08-12
nasi_lemak,ayam,NL AGB Abg Kapal,George Town,Penang,NL & Ayam Goreng Berempah,10.00,foodpanda.my/ms/restaurant/bcai,2026-08-12
nasi_lemak,ayam,Mad Zahad NL Ayam Berempah,Jitra,Kedah,Set A Ayam Berempah,10.10,foodpanda.my/ms/restaurant/h14x,2026-08-12
nasi_lemak,ayam,NL AGB D'Lunas,Kulim,Kedah,NL Ayam Berempah,9.10,foodpanda.my/restaurant/vf3q,2026-08-12
nasi_lemak,ayam,NL Daun Pisang (Kubang Kerian),Kota Bharu,Kelantan,NL Ayam Goreng Cincang,9.30,foodpanda.my/restaurant/vp5c,2026-08-12
nasi_lemak,ayam,NL Ngossek Bonda,Kota Bharu,Kelantan,Nasi Lemak Ayam,10.36,foodpanda.my/ms/restaurant/i1x9,2026-08-12
nasi_lemak,ayam,NL Kukus Corner,Pekan,Pahang,NL Kukus Ayam,8.80,foodpanda.my/restaurant/s8lc,2026-08-12
nasi_lemak,ayam,NL Kampung Baru,Temerloh,Pahang,Set NL Ayam Goreng (incl Teh O),11.50,foodpanda.my/restaurant/a4jm,2026-08-12
nasi_lemak,ayam,NL Mama Marissa,Wakaf Bharu,Kelantan,NL Ayam Crispy,10.50,foodpanda.my/restaurant/wmgi,2026-08-12
nasi_lemak,ayam,NL Kukus Pak Syed,Alor Setar,Kedah,NL Ayam Biasa Bilis Kacang,7.00,foodpanda.my/restaurant/q0sz,2026-08-12
nasi_lemak,ayam,Nasi Lemak Ong,Alor Setar,Kedah,Fried Chicken Set,14.50,foodpanda.my/restaurant/xh8b,2026-08-12
nasi_lemak,ayam,NL Usyair,Alor Setar,Kedah,Set Ayam Goreng,8.50,foodpanda.my/restaurant/ob8l,2026-08-12
nasi_lemak,ayam,11 Satu-satu Cafe,Alor Setar,Kedah,Nasi Lemak Ayam,5.60,foodpanda.my/restaurant/chep,2026-08-12
nasi_lemak,ayam,Amy Nasi Berlauk,Kota Bharu,Kelantan,NL Ayam Goreng,9.90,foodpanda.my/restaurant/fhzk,2026-08-12
nasi_lemak,ayam,NL Bersinar (Jln Kuala Krai),Kota Bharu,Kelantan,NL Telur Sambal Bilis Ayam,11.60,foodpanda.my/ms/restaurant/u7kb,2026-08-12
nasi_lemak,ayam,Beranda Lemak & Salai,Kuantan,Pahang,Set NL Ayam Berempah,21.20,foodpanda.my/ms/restaurant/l7rh,2026-08-12
nasi_lemak,ayam,Yusma Biz Enterprise,Kuantan,Pahang,NL Ayam Goreng Crispy,11.90,foodpanda.my/restaurant/kxko,2026-08-12
nasi_lemak,ayam,Restoran DSH Batu Burok,Kuala Terengganu,Terengganu,NL KL Ayam Masak Merah,12.25,foodpanda.my/restaurant/ga0a,2026-08-12
nasi_lemak,ayam,Jasminun Cafe,Kemaman,Terengganu,Nasi Lemak Ayam,13.76,foodpanda.my/ms/restaurant/ni9f,2026-08-12
nasi_lemak,ayam,NL Pandan Ram's (Mentakab),Temerloh,Pahang,NL Ayam Goreng,9.80,foodpanda.my/ms/restaurant/lt6r,2026-08-12
nasi_lemak,ayam,NL @ 168 Foodcourt,Port Dickson,Negeri Sembilan,NL + Ayam Goreng,11.00,foodpanda.my/restaurant/z2ra,2026-08-12
nasi_lemak,ayam,NL Pisang Goreng,Nilai,Negeri Sembilan,NL Telur + Ayam Goreng Cincang,12.00,foodpanda.my/restaurant/hkh0,2026-08-12
nasi_lemak,ayam,NL Sungai Putat,Melaka,Melaka,NL + Ayam Goreng Berempah,14.30,foodpanda.my/ms/restaurant/ynxw,2026-08-12
nasi_lemak,ayam,NL Bamboo (Lintas),Kota Kinabalu,Sabah,NL Ayam Goreng,16.90,foodpanda.my/restaurant/q7qe,2026-08-12
nasi_lemak,ayam,NL Hebat Taman Public Likas,Kota Kinabalu,Sabah,NL Ayam Goreng,9.00,foodpanda.my/ms/restaurant/x131,2026-08-12
nasi_lemak,ayam,NL Ganja @ Satok,Kuching,Sarawak,Signature NL Ganja Ayam,10.40,foodpanda.my/restaurant/qm0p,2026-08-12
nasi_lemak,ayam,NL Bamboo (Tawau),Tawau,Sabah,NL Ayam Goreng,16.90,foodpanda.my/restaurant/viru,2026-08-12
nasi_lemak,ayam,Crowd99 Cafe,Sandakan,Sabah,NL Ayam Paha Goreng Berempah,25.70,foodpanda.my/restaurant/p2zj,2026-08-12
nasi_lemak,ayam,NL Bamboo (Miri),Miri,Sarawak,NL Ayam Pop,14.90,foodpanda.my/ms/restaurant/diya,2026-08-12
nasi_lemak,ayam,Manalagi NL (68 Kopitiam),Miri,Sarawak,Nasi Lemak Wing,12.50,foodpanda.my/restaurant/r0dm,2026-08-12
nasi_lemak,ayam,NL Berlauk 2 (Sibu),Sibu,Sarawak,NL Ayam Goreng Small,9.90,foodpanda.my/ms/restaurant/js8u,2026-08-12
nasi_lemak,ayam,NL Ketagih (Putrajaya),Putrajaya,Putrajaya,NL Ayam Goreng Lit-Lit,12.80,foodpanda.my/ms/restaurant/zfz8,2026-08-12
nasi_lemak,ayam,NL MY (Presint Diplomatik),Putrajaya,Putrajaya,NL Pandan Ayam Goreng Berempah,12.90,foodpanda.my/restaurant/nquv,2026-08-12
nasi_lemak,ayam,Nasi Lemak Faizah,Kangar,Perlis,NL Ayam Masak Merah,8.50,foodpanda.my/restaurant/br1t,2026-08-12
nasi_lemak,ayam,Acu Corner NL Kukus (Seremban 2),Seremban,Negeri Sembilan,NL Kukus Ayam Goreng Berempah,12.00,foodpanda.my/restaurant/n9jw,2026-08-12
nasi_lemak,ayam,Kafe N.9,Seremban,Negeri Sembilan,NL Ayam Berempah,22.90,foodpanda.my/ms/restaurant/sxl2,2026-08-12
